author_id,tweet_id,time_zone,utc_offset,access
2610938700,992710476294508545,Eastern Time (US & Canada),-14400,2018-05-05 10:47:34
2466571303,992717433751433216,London,3600,2018-05-05 10:47:34
758470780434862080,991739699554406402,Eastern Time (US & Canada),-14400,2018-05-02 18:02:24
3050788306,991739699537567744,Pacific Time (US & Canada),-25200,2018-05-02 18:02:24
308269557,991563057359917056,West Central Africa,3600,2018-05-02 18:02:24
821790924,991739699562721281,Casablanca,3600,2018-05-02 18:02:24
731807627391291393,991873970398871555,Singapore,28800,2018-05-03 04:52:39
2913862788,991722831086944257,Hong Kong,28800,2018-05-02 20:12:43
332408624,991779191279570944,London,3600,2018-05-03 02:42:24
87788695,991870561830793216,Eastern Time (US & Canada),-14400,2018-05-03 02:42:24
936930719934439429,991768208641273857,West Central Africa,3600,2018-05-02 23:27:26
2833548012,992733711866118145,Urumqi,21600,2018-05-05 11:52:15
264436054,991723312400207872,Eastern Time (US & Canada),-14400,2018-05-02 16:57:17
14794913,991538450909224960,Eastern Time (US & Canada),-14400,2018-05-02 16:57:17
17238361,991723312400171010,Eastern Time (US & Canada),-14400,2018-05-02 16:57:17
11833892,991466568889417728,Hawaii,-36000,2018-05-03 00:32:31
84201137,991837875619627011,Mountain Time (US & Canada),-21600,2018-05-03 00:32:31
578525346,991837879801331712,Pacific Time (US & Canada),-25200,2018-05-03 00:32:32
750751206427860992,991723999083163649,Pacific Time (US & Canada),-25200,2018-05-03 00:32:32
53640341,991837879801278464,Osaka,32400,2018-05-03 00:32:32
43120606,989351010387689472,Arizona,-25200,2018-05-02 20:12:43
1479933248,989661120867774464,Central Time (US & Canada),-18000,2018-05-02 15:52:06
595933996,991706908481515523,Eastern Time (US & Canada),-14400,2018-05-02 15:52:06
916030196716834817,991756082489057280,Pacific Time (US & Canada),-25200,2018-05-02 19:07:30
2737293471,991490188777058304,Pacific Time (US & Canada),-25200,2018-05-02 15:52:05
599691329,991683306176565248,Eastern Time (US & Canada),-14400,2018-05-02 15:52:05
2377973257,992701071775580162,Beijing,28800,2018-05-05 09:42:33
1537346480,991723397200592896,Pacific Time (US & Canada),-25200,2018-05-02 19:07:31
321096991,991756086674784256,Chihuahua,-21600,2018-05-02 19:07:31
822221402,991741674731790337,Atlantic Time (Canada),-10800,2018-05-02 20:12:43
2610938700,992668256942030848,Eastern Time (US & Canada),-14400,2018-05-05 07:32:55
853808783377575936,992668448470720512,Pacific Time (US & Canada),-25200,2018-05-05 07:32:55
3278366948,992608468828807168,Seoul,32400,2018-05-05 07:32:55
1423581799,992668448474906624,Bangkok,25200,2018-05-05 07:32:55
10126672,988787351152463873,Eastern Time (US & Canada),-14400,2018-05-05 11:52:15
1713478148,991484709451583489,Atlantic Time (Canada),-10800,2018-05-03 02:42:25
2973619623,991763019272196096,Eastern Time (US & Canada),-14400,2018-05-03 02:42:25
13956662,991754784255500288,Eastern Time (US & Canada),-14400,2018-05-02 19:07:31
27315675,991751092621934592,Eastern Time (US & Canada),-14400,2018-05-02 19:07:31
310597636,991756086712635394,Central Time (US & Canada),-18000,2018-05-02 19:07:31
919078065510146049,991668290375188480,Singapore,28800,2018-05-02 19:07:31
171632862,991859408731889665,Eastern Time (US & Canada),-14400,2018-05-03 03:47:23
133511627,991820034451308544,Eastern Time (US & Canada),-14400,2018-05-02 23:27:27
