id,original_tweet_id,quoted_date,author_id,original_author_id,screen_name,original_screen_name
991792001753473025,991763610740326400,2018-05-02 21:30:14,14982315,712442801011744774,JamesGunn,ComicReliefCast
992668284905574400,992654213917241344,2018-05-05 07:32:16,823635415328583685,4811011050,nctpjms,NCTsmtown
992668284905574400,992654213917241344,2018-05-05 07:32:16,823635415328583685,4811011050,nctpjms,NCTsmtown
991502842358792193,991104892055048193,2018-05-02 02:21:13,30155974,969840014082396160,KaylarWill,omgitsmbj
991788726752825344,991788206545829890,2018-05-02 21:17:13,452500159,14629315,mynamejordance,XXL
991772373165764608,991685204355010560,2018-05-02 20:12:14,2425754523,231579149,_jualv,NetflixBrasil
991788726752825344,991788206545829890,2018-05-02 21:17:13,452500159,14629315,mynamejordance,XXL
991502842358792193,991104892055048193,2018-05-02 02:21:13,30155974,969840014082396160,KaylarWill,omgitsmbj
991892591187816448,991878015461220352,2018-05-03 04:09:56,91133460,253711299,thekidet,bruceely
991755973449650176,991571247573164033,2018-05-02 19:07:04,458696515,795188089656377344,RNathanielkoch,psbushiri
991755973449650176,991571247573164033,2018-05-02 19:07:04,458696515,795188089656377344,RNathanielkoch,psbushiri
991892591187816448,991878015461220352,2018-05-03 04:09:56,91133460,253711299,thekidet,bruceely
991919559694213120,991893281482137600,2018-05-03 05:57:06,17567664,1367531,stevenmosher,FoxNews
991746404375609344,991701474831949826,2018-05-02 18:29:03,3877430534,2379307579,lanifeli_,_aprilcakessss
991902667134746624,991901761156739072,2018-05-03 04:49:59,3523870992,700528193032204288,BroadwayJanitor,jenscho10
991755977656451072,991755574269263872,2018-05-02 19:07:05,3221725709,1856277535,sofiajaneen,clairissaagrace
991919559681724416,991683014903123968,2018-05-03 05:57:06,2875872986,4421368272,_jayemn,TyraLetrice
991919559681724416,991683014903123968,2018-05-03 05:57:06,2875872986,4421368272,_jayemn,TyraLetrice
991857737557520384,991782418356015104,2018-05-03 01:51:27,2317536835,1695042044,Apex_Lindo,evanlefft
991902667134746624,991901761156739072,2018-05-03 04:49:59,3523870992,700528193032204288,BroadwayJanitor,jenscho10
991755977656451072,991755574269263872,2018-05-02 19:07:05,3221725709,1856277535,sofiajaneen,clairissaagrace
991788726752772096,990250346126725120,2018-05-02 21:17:13,2196319138,603220855,DiscoBoyUk,JayFromTGF
980066948527607809,979434590967353344,2018-03-31 12:59:03,2459639479,2654792479,Jeremiahgaines_,phan1om_
991854103373537280,991531611438157825,2018-05-03 01:37:00,3072211550,37580137,kodaktee,LoveableQua_
991752588575084546,990362852245622786,2018-05-02 18:53:37,254284985,546798894,PLAIDvillain,MooreForAll
980066948527607809,979434590967353344,2018-03-31 12:59:03,2459639479,2654792479,Jeremiahgaines_,phan1om_
992684625901203456,992682654758850560,2018-05-05 08:37:12,2546249781,208056964,KamFBaby,Nickii2211
991919559681724417,991902283435855873,2018-05-03 05:57:06,321118436,285948789,LadyPooh_XoXo,KingTrillaX
